Velocity (RPM) - Plot 0	Voltage - Plot 0
2695.02	5.22713
2695.02	5.22713
2692.97	5.22713
2692.97	5.22713
2692.68	5.22713
2692.68	5.22713
2693.85	5.22713
2693.85	5.22713
2695.61	5.22713
2695.61	5.22713
2694.73	5.22713
2694.73	5.22713
2735.74	5.22713
2735.74	5.18226
2766.8	5.18226
2766.8	5.39677
2783.5	5.39677
2783.5	5.39677
2788.18	5.39677
2788.18	5.39677
2791.7	5.39677
2791.7	5.4435
2789.94	5.4435
2789.94	5.43211
2789.65	5.43211
2789.65	5.43211
2790.23	5.43211
2790.23	5.43211
2788.48	5.43211
2788.48	5.43211
2790.82	5.43211
2790.82	5.42072
2789.94	5.42072
2789.94	5.42072
2791.7	5.42072
2791.7	5.42072
2790.82	5.42072
2790.82	5.39746
2788.48	5.39746
2788.48	5.42014
2795.51	5.42014
2795.51	5.42014
2816.31	5.42014
2816.31	5.42014
2850.88	5.42014
2850.88	5.42014
2869.34	5.42014
2869.34	5.59022
2873.44	5.59022
2873.44	5.59022
2873.14	5.59022
2873.14	5.59022
2874.61	5.59022
2874.61	5.61432
2876.07	5.61432
2876.07	5.61432
2877.54	5.61432
2877.54	5.61432
2877.83	5.61432
2877.83	5.61432
2877.83	5.61432
2878.71	5.59022
2878.71	5.59022
2878.71	5.59022
2879.59	5.59022
2879.59	5.59022
2878.12	5.59022
2878.12	5.59022
2878.42	5.59022
2878.42	5.59022
2879.88	5.59022
2879.88	5.78299
2879.88	5.78299
2886.91	5.78299
2886.91	5.78299
2913.28	5.78299
2913.28	5.78299
2968.36	5.75806
2968.36	5.75806
2976.27	5.75806
2976.27	5.75806
2978.91	5.75806
2978.91	5.75806
2979.2	5.75806
2979.2	5.75806
2978.32	5.78299
2978.32	5.78299
2976.27	5.77165
2976.27	5.77165
2976.27	5.77165
2976.27	5.77165
2976.86	5.77165
2976.86	5.77165
2977.73	5.77165
2977.73	5.77165
2978.91	5.78299
2978.91	5.78299
2979.49	5.78299
2979.49	5.78299
2978.91	5.78299
2978.91	5.78299
2978.61	5.78299
2978.61	5.78299
2978.03	5.78299
2978.03	5.78299
2977.15	5.78299
2977.15	5.78299
2979.79	5.78299
2979.79	5.78299
2978.91	5.75806
2978.91	5.75806
2991.21	6.01774
2991.21	6.01774
3023.73	6.01774
3023.73	6.01774
3069.14	6.01774
3069.14	6.01774
3074.12	6.04379
3074.12	6.04379
3076.76	5.96442
3076.76	5.96442
3076.17	5.96442
3076.17	5.96442
3076.17	5.96442
3076.17	5.96442
3076.17	5.96442
3076.17	5.96442
3076.46	5.96442
3076.46	5.96442
3075	5.96442
3075	5.96442
3076.46	5.96442
3076.46	5.96442
3093.16	5.913
3093.16	5.913
3093.16	6.14907
3156.45	6.14907
3156.45	6.14907
3167.87	6.14907
3167.87	6.14907
3172.27	6.14907
3172.27	6.20254
3170.51	6.20254
3170.51	6.17986
3170.51	6.17986
3170.8	6.17986
3170.8	6.17986
3174.02	6.17986
3174.02	6.17986
3187.5	6.07331
3187.5	6.29619
3216.8	6.29619
3216.8	6.29619
3246.97	6.29619
3246.97	6.29619
3265.14	6.29619
3265.14	6.29619
3265.14	6.37903
3265.14	6.37903
3266.02	6.32258
3266.02	6.32258
3264.55	6.32258
3264.55	6.32258
3262.79	6.32258
3262.79	6.32258
3266.02	6.32258
3266.02	6.32258
3271	6.58226
3271	6.58226
3271	6.58226
3292.09	6.58226
3292.09	6.58226
3348.05	6.58226
3348.05	6.58226
3355.66	6.58226
3355.66	6.52581
3356.54	6.52581
3356.54	6.52581
3355.66	6.52581
3355.66	6.52581
3355.96	6.52581
3355.96	6.52581
3356.84	6.52581
3356.84	6.70645
3360.06	6.70645
3360.06	6.70645
3380.57	6.70645
3380.57	6.70645
3413.96	6.70645
3413.96	6.67742
3441.21	6.67742
3441.21	6.68866
3455.86	6.68866
3455.86	6.68866
3456.45	6.68866
3456.45	6.68866
3457.62	6.68866
3457.62	6.71774
3458.2	6.71774
3458.2	6.71774
3455.86	6.71774
3455.86	6.71774
3474.61	6.71774
3474.61	6.71774
3508.01	6.71774
3508.01	6.65958
3534.96	6.65958
3534.96	6.82747
3547.85	6.82747
3547.85	6.82747
3551.95	6.82747
3551.95	6.82747
3555.18	6.82747
3555.18	6.85728
3556.64	6.85728
3556.64	6.84604
3556.93	6.84604
3556.93	6.84604
3558.98	6.84604
3558.98	6.84604
3565.14	6.84604
3565.14	6.78651
3619.63	6.78651
3619.63	7.03167
3641.31	7.03167
3641.31	7.03167
3651.86	7.03167
3651.86	7.03167
3655.08	7.03167
3655.08	7.12419
3655.08	7.12419
3655.08	7.09032
3653.91	7.09032
3653.91	7.09032
3653.32	7.09032
3653.32	7.09032
3653.03	7.09032
3653.03	7.09032
3653.32	7.09032
3653.32	7.35
3681.74	7.35
3681.74	7.35
3713.09	7.35
3713.09	7.35
3734.47	7.35
3734.47	7.31818
3744.14	7.31818
3744.14	7.21701
3747.36	7.21701
3747.36	7.21701
3748.24	7.21701
3748.24	7.21701
3744.14	7.21701
3744.14	7.21701
3743.85	7.21701
3743.85	7.47556
3743.85	7.47556
3775.78	7.47556
3775.78	7.47556
3805.66	7.47556
3805.66	7.47556
3828.52	7.47556
3828.52	7.47556
3828.52	7.4306
3840.53	7.4306
3840.53	7.4306
3843.16	7.4306
3843.16	7.4306
3843.75	7.4306
3843.75	7.4306
3844.34	7.4306
3844.34	7.41935
3840.23	7.41935
3840.23	7.41935
3842.29	7.41935
3842.29	7.41935
3842.29	7.41935
3842.29	7.41935
3844.34	7.41935
3844.34	7.4306
3844.34	7.4306
3844.34	7.4306
3843.46	7.4306
3843.46	7.4306
3844.63	7.4306
3844.63	7.4306
3846.09	7.4306
3846.09	7.41935
3842.87	7.41935
3842.87	7.41935
3842.87	7.41935
3842.87	7.41935
3895.02	7.41935
3895.02	7.35484
3895.02	7.35484
3929.3	7.57771
3929.3	7.57771
3936.33	7.57771
3936.33	7.57771
3941.31	7.57771
3941.31	7.57771
3941.31	7.64418
3937.5	7.64418
3937.5	7.61046
3937.5	7.61046
3941.02	7.61046
3941.02	7.61046
3939.26	7.61046
3939.26	7.61046
3939.55	7.57737
3939.55	7.57737
3950.39	7.87957
3950.39	7.87957
3971.78	7.87957
3971.78	7.87957
3997.27	7.87957
3997.27	7.87957
4029.79	7.87957
4029.79	7.87957
4032.13	7.79003
4032.13	7.79003
4036.52	7.79003
4036.52	7.79003
4034.47	7.79003
4034.47	7.79003
4033.59	7.82405
4033.59	7.82405
4033.3	7.81281
4033.3	7.81281
4034.77	7.81281
4034.77	7.81281
4034.18	7.81281
4034.18	7.81281
4036.82	7.7109
4036.82	7.7109
4058.79	7.96608
4058.79	7.96608
4103.61	7.96608
4103.61	7.96608
4116.8	7.96608
4116.8	7.96608
4120.31	8.03627
4120.31	8.03627
4124.71	7.95792
4124.71	7.95792
4125.59	7.95792
4125.59	7.95792
4125.59	7.95792
4125.59	7.95792
4125.29	7.99267
4125.29	7.99267
4124.41	7.99267
4124.41	7.99267
4123.24	7.99267
4123.24	7.99267
4125.88	7.99267
4125.88	7.99267
4133.79	7.88842
4133.79	7.88842
4154.88	8.16579
4154.88	8.16579
4179.79	8.16579
4179.79	8.16579
4196.19	8.16579
4196.19	8.16579
4215.82	8.23773
4215.82	8.23773
4220.21	8.17058
4220.21	8.17058
4223.44	8.17058
4223.44	8.17058
4224.9	8.17058
4224.9	8.17058
4224.02	8.20626
4224.02	8.20626
4225.49	8.18377
4225.49	8.18377
4224.9	8.18377
4224.9	8.18377
4230.18	8.18377
4230.18	8.18377
4247.46	8.07703
4247.46	8.07703
4291.11	8.29892
4291.11	8.29892
4291.11	8.29892
4302.83	8.29892
4302.83	8.29892
4312.5	8.29892
4312.5	8.37204
4318.65	8.37204
4318.65	8.34966
4318.95	8.34966
4318.95	8.34966
4319.24	8.34966
4319.24	8.34966
4320.41	8.34966
4320.41	8.24027
4321.29	8.24027
4321.29	8.50538
4337.99	8.50538
4337.99	8.50538
4375.2	8.50538
4375.2	8.50538
4389.55	8.50538
4389.55	8.61828
4396.58	8.61828
4396.58	8.55112
4401.86	8.55112
4401.86	8.55112
4407.71	8.55112
4407.71	8.55112
4408.3	8.55112
4408.3	8.55112
4411.23	8.55112
4411.23	8.53993
4409.77	8.53993
4409.77	8.53993
4410.64	8.53993
4410.64	8.53993
4434.37	8.53993
4434.37	8.46535
4453.12	8.46535
4453.12	8.68724
4470.12	8.68724
4470.12	8.68724
4478.61	8.68724
4478.61	8.68724
4483.3	8.68724
4483.3	8.72551
4488.87	8.72551
4488.87	8.69208
4497.07	8.69208
4497.07	8.69208
4497.07	8.69208
4497.07	8.69208
4500.59	8.69208
4500.59	8.73021
4502.93	8.73021
4502.93	8.99883
4503.81	8.99883
4503.81	8.99883
4536.91	8.99883
4536.91	8.99883
4553.32	8.99883
4565.92	8.95953
4565.92	8.89267
4565.92	8.89267
4571.48	8.89267
4571.48	8.89267
4583.79	8.89267
4583.79	8.89267
4586.13	8.89267
4586.13	8.89267
4591.7	8.89267
4591.7	9.1824
4604.88	9.1824
4604.88	9.1824
4621.29	9.1824
4621.29	9.1824
4637.11	9.1824
4637.11	9.1824
4658.79	9.1824
4658.79	9.08211
4663.48	9.08211
4663.48	9.08211
4668.75	9.08211
4668.75	9.08211
4673.73	9.08211
4673.73	9.08211
4673.73	9.08211
4673.73	9.24927
4677.25	9.24927
4677.25	9.24927
4694.82	9.24927
4694.82	9.24927
4717.97	9.24927
4717.97	9.2087
4734.96	9.2087
4734.96	9.25308
4753.71	9.25308
4753.71	9.25308
4758.11	9.25308
4758.11	9.25308
4761.04	9.25308
4761.04	9.29384
4762.79	9.29384
4762.79	9.26041
4764.55	9.26041
4764.55	9.26041
4768.36	9.26041
4768.36	9.26041
4787.4	9.26041
4787.4	9.13856
4810.25	9.13856
4810.25	9.40249
4826.66	9.40249
4826.66	9.40249
4835.74	9.40249
4835.74	9.40249
4843.36	9.40249
4843.36	9.52786
4844.24	9.52786
4844.24	9.44985
4844.53	9.44985
4844.53	9.44985
4844.53	9.44985
4844.53	9.44985
4845.12	9.44985
4845.12	9.44985
4846.29	9.44985
4846.29	9.44985
4846.87	9.44985
4846.87	9.44985
4846.87	9.44985
4846.87	9.44985
4847.46	9.44985
4847.46	9.28407
4853.32	9.28407
4853.32	9.63441
4872.07	9.63441
4872.07	9.63441
4917.19	9.63441
4917.19	9.63441
4927.44	9.63441
4927.44	9.80645
4931.54	9.6393
4931.54	9.6393
4933.3	9.6393
4933.3	9.6393
4933.3	9.6393
4933.3	9.6393
4933.89	9.6393
4933.89	9.59702
4935.06	9.59702
4935.06	9.60811
4935.94	9.60811
4935.94	9.60811
4935.35	9.60811
4935.35	9.60811
4935.06	9.60811
4935.06	9.65044
4935.94	9.65044
4935.94	9.6393
4935.94	9.6393
4935.94	9.6393
4935.94	9.6393
4936.52	9.6393
4936.52	9.6393
4938.28	9.59702
4938.28	9.59702
4937.99	9.59702
4937.99	9.59702
4935.94	9.59702
4935.94	9.59702
4936.23	9.59702
4936.23	9.59702
4937.7	9.59702
4937.7	9.59702
4936.23	9.60811
4936.23	9.60811
4936.52	9.60811
4936.52	9.60811
4938.87	9.60811
4938.87	9.60811
4938.87	9.65044
4938.87	9.65044
4937.11	9.62815
4937.11	9.62815
4936.52	9.62815
4936.52	9.62815
4937.7	9.62815
4937.7	9.62815
4938.57	9.62815
4938.57	9.62815
4937.7	9.6393
4937.7	9.6393
4939.45	9.6393
4939.45	9.6393
4940.04	9.6393
4940.04	9.6393
4937.7	9.6393
4937.7	9.6393
4936.23	9.62815
4936.23	9.62815
4937.4	9.62815
4937.4	9.62815
4937.7	9.62815
4937.7	9.62815
4937.7	9.62815
4937.7	9.62815
4937.99	9.65044
4937.99	9.65044
4939.16	9.65044
4939.16	9.65044
4945.61	9.65044
4945.61	9.65044
4967.87	9.43881
4967.87	9.43881
4998.63	9.72219
4998.63	9.72219
5018.85	9.72219
5018.85	9.72219
5028.81	9.72219
5028.81	9.72219
5032.32	9.89658
5032.32	9.89658
5031.15	9.80782
5031.15	9.80782
5031.45	9.80782
5031.45	9.80782
5032.62	9.80782
5032.62	9.80782
5034.08	9.80782
5034.08	9.80782
5032.03	9.79673
5032.03	9.79673
5027.34	9.79673
5027.34	9.79673
5010.94	9.79673
5010.94	9.79673
4992.19	9.9262
4992.19	9.9262
4975.2	9.66764
4975.2	9.66764
4961.13	9.66764
4961.13	9.66764
4948.83	9.66764
4948.83	9.66764
4936.82	9.70968
4936.82	9.70968
4915.72	9.48387
4915.72	9.48387
4898.14	9.48387
4898.14	9.48387
4887.01	9.48387
4887.01	9.48387
4872.66	9.40176
4872.66	9.40176
4868.55	9.45772
4868.55	9.45772
4864.45	9.45772
4864.45	9.45772
4858.3	9.45772
4858.3	9.45772
4843.07	9.49902
4843.07	9.49902
4805.86	9.27419
4805.86	9.27419
4805.86	9.27419
4794.43	9.27419
4794.43	9.27419
4782.71	9.27419
4782.71	9.23387
4779.79	9.23387
4779.79	9.01002
4771	9.01002
4771	9.01002
4750.78	9.01002
4750.78	9.01002
4728.22	9.01002
4728.22	9.01002
4703.91	9.01002
4703.91	9.06598
4698.93	9.06598
4698.93	9.06598
4696	9.06598
4696	9.06598
4694.82	9.06598
4694.82	9.06598
4691.31	9.06598
4691.31	8.80855
4679	8.80855
4679	8.80855
4654.1	8.80855
4654.1	8.80855
4628.61	8.80855
4628.61	8.84702
4628.61	8.84702
4606.35	8.91447
4606.35	8.91447
4604.88	8.91447
4604.88	8.91447
4604	8.91447
4604	8.91447
4604.88	8.87571
4604.88	8.87571
4602.25	8.69663
4602.25	8.69663
4591.41	8.69663
4591.41	8.69663
4565.92	8.69663
4565.92	8.69663
4536.33	8.7346
4536.33	8.7346
4509.96	8.7346
4509.96	8.7346
4508.79	8.7346
4508.79	8.7346
4510.55	8.7346
4510.55	8.7346
4509.96	8.69663
4509.96	8.69663
4508.5	8.69663
4508.5	8.69663
4508.5	8.69663
4508.5	8.69663
4510.84	8.69663
4510.84	8.69663
4507.91	8.7346
4507.91	8.7346
4500	8.4086
4500	8.4086
4477.73	8.4086
4477.73	8.4086
4446.97	8.4086
4446.97	8.4086
4422.07	8.4086
4422.07	8.4086
4422.36	8.5435
4422.36	8.5435
4421.78	8.5435
4421.78	8.5435
4422.36	8.5435
4422.36	8.5435
4426.17	8.5435
4426.17	8.5435
4422.07	8.5435
4422.07	8.5435
4426.17	8.5435
4426.17	8.5435
4422.07	8.5435
4422.07	8.5435
4411.82	8.65494
4411.82	8.65494
4356.74	8.39301
4356.74	8.39301
4356.74	8.39301
4336.82	8.39301
4336.82	8.39301
4332.13	8.39301
4332.13	8.28495
4328.61	8.28495
4328.61	8.35239
4329.2	8.35239
4329.2	8.35239
4328.61	8.35239
4328.61	8.35239
4333.01	8.35239
4333.01	8.35239
4333.3	8.35239
4333.3	8.35239
4332.13	8.35239
4332.13	8.35239
4318.65	8.35239
4318.65	8.35239
4289.94	8.35239
4289.94	8.42502
4257.42	8.42502
4240.43	8.20958
4240.43	8.20958
4240.43	8.20958
4232.81	8.20958
4232.81	8.20958
4233.69	8.20958
4233.69	8.20958
4233.11	8.13881
4233.11	8.16129
4234.86	8.16129
4234.86	8.16129
4233.98	8.16129
4233.98	8.16129
4233.98	8.16129
4233.98	8.16129
4233.98	8.16129
4235.45	8.16129
4235.45	8.16129
4236.04	8.16129
4236.04	8.16129
4231.64	8.16129
4231.64	8.16129
4209.67	8.26774
4209.67	8.26774
4209.67	8.00582
4149.9	8.00582
4149.9	8.00582
4140.53	8.00582
4140.53	8.00582
4136.72	8.00582
4136.72	7.90274
4139.94	7.90274
4139.94	7.97019
4139.36	7.97019
4139.36	7.97019
4139.94	7.97019
4139.94	7.97019
4139.94	7.97019
4139.94	7.97019
4139.94	7.97019
4139.94	7.97019
4140.82	7.97019
4140.82	7.97019
4140.53	7.97019
4140.53	7.97019
4141.41	7.97019
4141.41	8.00484
4140.82	8.00484
4140.82	7.72258
4135.25	7.72258
4135.25	7.72258
4112.4	7.72258
4112.4	7.72258
4056.74	7.72258
4056.74	7.68915
4047.66	7.68915
4047.66	7.79032
4047.36	7.79032
4047.36	7.79032
4045.61	7.79032
4045.61	7.79032
4044.43	7.79032
4044.43	7.82419
4047.95	7.82419
4047.95	7.8129
4047.07	7.8129
4047.07	7.8129
4048.83	7.8129
4048.83	7.8129
4040.33	7.8129
4040.33	7.91437
4014.26	7.91437
4014.26	7.66276
3957.13	7.66276
3957.13	7.66276
3949.8	7.66276
3949.8	7.66276
3949.8	7.66276
3949.8	7.56452
3948.93	7.56452
3948.93	7.62097
3952.73	7.62097
3952.73	7.62097
3951.86	7.62097
3951.86	7.62097
3949.51	7.62097
3949.51	7.62097
3950.98	7.62097
3950.98	7.44032
3950.39	7.44032
3950.39	7.44032
3932.81	7.44032
3932.81	7.44032
3869.82	7.44032
3869.82	7.44032
3856.64	7.44032
3856.64	7.42903
3850.2	7.42903
3850.2	7.42903
3849.32	7.42903
3849.32	7.42903
3852.83	7.42903
3852.83	7.42903
3852.83	7.42903
3856.64	7.44032
3856.64	7.44032
3853.12	7.44032
3853.12	7.44032
3854	7.44032
3854	7.44032
3847.27	7.60137
3847.27	7.60137
3822.07	7.28993
3822.07	7.28993
3785.45	7.28993
3785.45	7.28993
3764.06	7.28993
3764.06	7.28993
3757.62	7.16637
3757.62	7.16637
3757.62	7.25709
3757.62	7.25709
3758.5	7.25709
3758.5	7.25709
3759.67	7.25709
3759.67	7.25709
3758.2	7.25709
3758.2	7.25709
3759.67	7.26843
3759.67	7.26843
3760.84	7.26843
3760.84	7.26843
3746.78	7.26843
3746.78	7.26843
3715.14	7.29976
3715.14	7.29976
3684.67	7.10616
3684.67	7.10616
3667.09	7.10616
3667.09	7.10616
3668.55	7.10616
3668.55	7.10616
3668.55	7.07566
3668.55	7.07566
3668.55	7.07566
3667.09	7.07566
3667.09	7.07566
3666.21	7.07566
3666.21	7.07566
3666.21	7.07566
3666.21	7.10616
3667.09	7.10616
3667.09	6.79868
3622.56	6.79868
3622.56	6.79868
3587.7	6.79868
3587.7	6.79868
3567.19	6.79868
3567.19	6.7695
3564.55	6.7695
3564.55	6.90557
3567.19	6.90557
3567.19	6.90557
3575.68	6.90557
3575.68	6.90557
3574.51	6.90557
3574.51	6.93534
3572.17	6.93534
3572.17	6.90117
3568.07	6.90117
3568.07	6.90117
3565.72	6.90117
3565.72	6.90117
3547.27	6.90117
3547.27	6.96041
3513.28	6.96041
3513.28	6.74218
3486.91	6.74218
3486.91	6.74218
3476.07	6.74218
3476.07	6.74218
3474.32	6.74218
3474.32	6.65611
3476.66	6.65611
3476.66	6.70147
3475.78	6.70147
3475.78	6.70147
3476.95	6.70147
3476.95	6.70147
3478.42	6.70147
3478.42	6.70147
3478.71	6.70147
3478.71	6.5087
3466.99	6.5087
3466.99	6.5087
3439.45	6.5087
3439.45	6.5087
3405.18	6.5087
3405.18	6.53675
3383.2	6.53675
3383.2	6.51398
3377.93	6.51398
3377.93	6.51398
3375.88	6.51398
3375.88	6.51398
3377.64	6.51398
3377.64	6.51398
3378.81	6.51398
3378.81	6.52537
3380.27	6.52537
3380.27	6.52537
3381.45	6.52537
3381.45	6.52537
3368.55	6.52537
3368.55	6.63739
3368.55	6.63739
3307.91	6.38255
3307.91	6.38255
3288.57	6.38255
3288.57	6.38255
3280.66	6.38255
3280.66	6.38255
3279.49	6.27483
3279.49	6.27483
3282.71	6.34316
3282.71	6.34316
3283.89	6.34316
3283.89	6.34316
3282.42	6.34316
3282.42	6.34316
3283.3	6.34316
3283.3	6.34316
3283.59	6.13817
3283.59	6.13817
3270.41	6.13817
3270.41	6.13817
3241.41	6.13817
3241.41	6.13817
3193.65	6.13817
3193.65	6.13817
3192.48	6.14956
3192.48	6.14956
3193.65	6.14956
3193.65	6.14956
3193.36	6.14956
3193.36	6.14956
3193.95	6.14956
3193.95	6.14956
3191.89	6.16095
3191.89	6.16095
3193.95	6.16095
3193.95	6.16095
3177.83	6.16095
3177.83	6.16095
3140.92	6.21383
3140.92	6.21383
3111.04	6.00709
3111.04	6.00709
3095.21	6.00709
3095.21	6.00709
3096.97	6.00709
3096.97	6.00709
3097.27	5.95596
3097.27	5.95596
3098.44	5.95596
3098.44	5.95596
3098.14	5.95596
3098.14	5.95596
3098.14	5.95596
3099.61	5.95596
3099.61	6.08377
3091.7	6.08377
3091.7	5.80459
3025.78	5.80459
3025.78	5.80459
3004.69	5.80459
3004.69	5.80459
2996.19	5.80459
2996.19	5.70704
2997.07	5.70704
2997.07	5.7871
3000	5.7871
3000	5.7871
2998.54	5.7871
2998.54	5.7871
2998.24	5.7871
2998.24	5.76237
2998.24	5.76237
2998.24	5.76237
2998.83	5.76237
2998.83	5.76237
2997.95	5.76237
2997.95	5.76237
2996.48	5.76237
2996.48	5.86129
2948.14	5.6412
2948.14	5.6412
2917.68	5.6412
2917.68	5.6412
2917.68	5.6412
2900.1	5.6412
2900.1	5.6412
2900.68	5.56979
2900.68	5.56979
2900.1	5.59267
2900.1	5.59267
2897.46	5.59267
2897.46	5.59267
2896.58	5.59267
2896.58	5.59267
2898.05	5.59267
2898.05	5.59267
2899.8	5.3868
2899.8	5.3868
2853.52	5.3868
2853.52	5.3868
2853.52	5.3868
2824.8	5.3868
2824.8	5.40982
2811.91	5.40982
2811.91	5.44428
2810.16	5.44428
2810.16	5.44428
2809.57	5.44428
2809.57	5.44428
2813.38	5.44428
2813.38	5.42111
2813.38	5.42111
2813.38	5.40968
2810.45	5.40968
2810.45	5.40968
2812.79	5.40968
2812.79	5.40968
2781.74	5.40968
2781.74	5.47903
2743.36	5.47903
2743.36	5.27053
2719.34	5.27053
2719.34	5.27053
2712.6	5.27053
2712.6	5.27053
2710.55	5.27053
2710.55	5.27053
2712.6	5.22605
2712.6	5.23754
2712.3	5.23754
2712.3	5.23754
2711.43	5.23754
2711.43	5.23754
2712.01	5.23754
2712.01	5.23754
2712.6	5.23754
2712.6	4.98485
2680.37	4.98485
2680.37	4.98485
2644.92	4.98485
2644.92	4.98485
2623.54	4.98485
2623.54	4.98485
2615.04	4.98485
2615.04	5.06525
2616.5	5.06525
2616.5	5.06525
2616.5	5.06525
2616.5	5.06525
2618.55	5.06525
2618.55	5.06525
2617.97	5.06525
2617.97	5.05376
2616.5	5.05376
2616.5	5.05376
2612.11	5.05376
2612.11	5.05376
2588.38	5.05376
2588.38	5.09677
2553.52	5.09677
2553.52	4.89985
2526.27	4.89985
2526.27	4.89985
2517.48	4.89985
2517.48	4.89985
2520.12	4.89985
2520.12	4.87918
2520.7	4.87918
2520.7	4.89071
2520.12	4.89071
2520.12	4.89071
2518.95	4.89071
2518.95	4.89071
2519.53	4.89071
2519.53	4.91144
2520.41	4.91144
2520.41	4.64501
2468.85	4.64501
2468.85	4.64501
2438.67	4.64501
2438.67	4.64501
2426.95	4.64501
2426.95	4.60582
2426.37	4.60582
2426.37	4.68622
2428.71	4.68622
2428.71	4.68622
2429.88	4.68622
2429.88	4.68622
2428.71	4.68622
2428.71	4.70616
2428.12	4.70616
2428.12	4.70616
2428.12	4.70616
2429.3	4.70616
2429.3	4.70616
2426.07	4.70616
2426.07	4.70616
2399.12	4.74604
2399.12	4.74604
2359.86	4.53666
2359.86	4.53666
2332.91	4.53666
2332.91	4.53666
2333.2	4.53666
2333.2	4.53666
2332.62	4.49853
2332.62	4.49853
2331.45	4.51007
2331.45	4.51007
2331.15	4.51007
2331.15	4.51007
2331.74	4.51007
2331.74	4.51007
2332.32	4.49096
2332.32	4.49096
2332.62	4.49096
2332.62	4.49096
2334.96	4.49096
2334.96	4.49096
2295.41	4.49096
2295.41	4.49096
2255.57	4.52918
2255.57	4.52918
2255.57	4.34384
2237.7	4.34384
2237.7	4.34384
2234.47	4.34384
2234.47	4.34384
2235.35	4.34384
2235.35	4.32551
2237.4	4.32551
2237.4	4.31398
2236.82	4.31398
2236.82	4.31398
2234.77	4.31398
2234.77	4.31398
2235.64	4.31398
2235.64	4.35054
2227.73	4.35054
2227.73	4.10626
2197.27	4.10626
2197.27	4.10626
2163.57	4.10626
2163.57	4.10626
2143.95	4.10626
2143.95	4.07175
2140.14	4.07175
2140.14	4.12942
2141.02	4.12942
2141.02	4.12942
2142.48	4.12942
2142.48	4.12942
2140.72	4.12942
2140.72	4.14692
2140.43	4.14692
2140.43	4.14692
2141.89	4.14692
2141.89	4.14692
2140.43	4.14692
2140.43	4.14692
2138.38	4.14692
2138.38	4.18192
2136.04	4.18192
2136.04	3.94829
2113.77	3.94829
2113.77	3.94829
2077.44	3.94829
2077.44	3.94829
2043.16	3.94829
2043.16	3.89873
2045.21	3.89873
2045.21	3.94487
2046.68	3.94487
2046.68	3.94487
2046.09	3.94487
2046.09	3.94487
2047.56	3.94487
2047.56	3.96158
2046.39	3.96158
2046.39	3.96158
2048.14	3.96158
2048.14	3.96158
2044.34	3.96158
2044.34	3.96158
2017.09	3.96158
2017.09	3.96158
1957.91	3.96158
1957.91	3.77625
1951.76	3.77625
1951.76	3.77625
1950.59	3.77625
1950.59	3.77625
1952.34	3.77625
1952.34	3.77625
1951.17	3.77625
1951.17	3.77625
1952.93	3.77625
1952.93	3.77625
1950.88	3.77625
1950.88	3.77625
1953.52	3.77625
1953.52	3.77625
1953.81	3.77625
1953.81	3.52141
1944.43	3.52141
1944.43	3.52141
1874.12	3.52141
1874.12	3.52141
1857.42	3.52141
1857.42	3.52141
1852.44	3.52141
1852.44	3.59091
1853.03	3.59091
1853.03	3.59091
1855.08	3.59091
1855.08	3.59091
1855.08	3.59091
1854.2	3.59091
1854.2	3.59091
1854.2	3.59091
1854.2	3.59091
1854.2	3.59091
1854.2	3.59091
1853.03	3.59091
1853.03	3.59091
1835.74	3.63636
1835.74	3.63636
1798.54	3.42522
1798.54	3.42522
1769.53	3.42522
1769.53	3.42522
1758.4	3.42522
1758.4	3.42522
1757.81	3.3824
1757.81	3.3824
1757.81	3.39399
1759.28	3.39399
1759.28	3.39399
1760.16	3.39399
1760.16	3.39399
1758.11	3.39399
1758.11	3.39399
1757.52	3.39399
1757.52	3.1739
1751.37	3.1739
1751.37	3.1739
1685.45	3.1739
1685.45	3.1739
1670.21	3.1739
1670.21	3.18729
1668.16	3.18729
1668.16	3.23382
1666.41	3.23382
1666.41	3.23382
1666.99	3.23382
1666.99	3.23382
1668.46	3.23382
1668.46	3.23382
1668.46	3.23382
1668.46	3.02444
1658.79	3.02444
1658.79	3.02444
1625.68	3.02444
1625.68	3.02444
1587.89	3.02444
1587.89	3.02444
1569.14	3.02444
1569.14	3.03607
1570.9	3.03607
1570.9	3.03607
1569.73	3.03607
1569.73	3.03607
1568.55	3.03607
1568.55	3.03607
1569.14	3.03607
1569.14	3.03607
1570.61	3.03607
1570.61	3.03607
1570.61	3.03607
1570.61	3.03607
1567.09	3.03607
1567.09	3.07434
1536.33	3.07434
1536.33	2.8741
1497.36	2.8741
1497.36	2.8741
1474.8	2.8741
1474.8	2.8741
1473.93	2.8741
1473.93	2.85024
1472.75	2.85024
1472.75	2.86193
1474.51	2.86193
1474.51	2.86193
1476.27	2.86193
1476.27	2.86193
1473.63	2.86193
1473.63	2.84995
1472.17	2.84995
1472.17	2.66383
1468.07	2.66383
1468.07	2.66383
1440.53	2.66383
1440.53	2.66383
1400.68	2.66383
1400.68	2.67502
1374.9	2.67502
1374.9	2.67502
1377.83	2.67502
1377.83	2.67502
1377.54	2.67502
1377.54	2.67502
1376.66	2.67502
1376.66	2.67502
1377.54	2.67502
1377.54	2.67502
1375.49	2.67502
1375.49	2.67502
1374.02	2.67502
1374.02	2.67502
1371.97	2.67502
1371.97	2.7086
1345.31	2.7086
1345.31	2.51935
1306.05	2.51935
